line,seqtype,id,description,setsize,enrichmentscore,nes,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Ara-2,rna,ebr00280,"Valine, leucine and isoleucine degradation",10,0.27893533022005507,0.668680314335867,0.8701298701298701,0.9497520661157024,0.7309016342509165,526,"tags=20%, list=13%, signal=17%",ECB_02692/ECB_02518
Ara-2,rna,ebr00362,Benzoate degradation,10,0.2765106441940034,0.6628677132114885,0.8779220779220779,0.9497520661157024,0.7309016342509165,319,"tags=10%, list=8%, signal=9%",ECB_02692
Ara-2,rna,ebr01120,Microbial metabolism in diverse environments,269,-0.2298875609342029,-0.8029108550130595,0.8980021030494216,0.9627229753412718,0.7408836696567064,681,"tags=17%, list=17%, signal=16%",ECB_03942/ECB_01001/ECB_00462/ECB_04100/ECB_04135/ECB_01203/ECB_04025/ECB_04023/ECB_02602/ECB_00972/ECB_03077/ECB_00856/ECB_01671/ECB_00682/ECB_01205/ECB_04026/ECB_01580/ECB_01253/ECB_01000/ECB_01620/ECB_01692/ECB_02025/ECB_02063/ECB_02083/ECB_02699/ECB_02149/ECB_02607/ECB_00302/ECB_02608/ECB_00683/ECB_00684/ECB_00999/ECB_01185/ECB_00681/ECB_03779/ECB_03255/ECB_01349/ECB_02609/ECB_01202/ECB_01644/ECB_01885/ECB_03078/ECB_00976/ECB_03217/ECB_02133/ECB_02130/ECB_03216
Ara-2,rna,ebr00430,Taurine and hypotaurine metabolism,6,-0.3128733653043038,-0.5949341343302061,0.9114139693356048,0.9679985697684814,0.7449436140633161,639,"tags=67%, list=16%, signal=56%",ECB_03296/ECB_02222/ECB_03365/ECB_00318
Ara-2,rna,ebr00440,Phosphonate and phosphinate metabolism,8,0.26612877366516674,0.6020658088875965,0.9191919191919192,0.9679985697684814,0.7449436140633161,360,"tags=12%, list=9%, signal=11%",ECB_03970
Ara-2,rna,ebr00550,Peptidoglycan biosynthesis,23,-0.2401993099760955,-0.6034533575817749,0.9422222222222222,0.9835477582846003,0.7569098184056632,1520,"tags=43%, list=37%, signal=28%",ECB_00089/ECB_00085/ECB_00806/ECB_00092/ECB_00093/ECB_00091/ECB_03073/ECB_00808/ECB_00328/ECB_00148
Ara-2,rna,ebr00010,Glycolysis / Gluconeogenesis,48,-0.21592386654345103,-0.626410346739724,0.9642857142857143,0.9978260869565218,0.7678980058842759,643,"tags=17%, list=16%, signal=14%",ECB_04100/ECB_04135/ECB_01671/ECB_01692/ECB_02025/ECB_03605/ECB_03255/ECB_01349
Ara-2,rna,ebr00340,Histidine metabolism,8,-0.25648273196407395,-0.5156001204099805,0.976897689768977,0.9979035639412998,0.7679576299238663,848,"tags=25%, list=21%, signal=20%",ECB_01922/ECB_01921
Ara-2,rna,ebr00640,Propanoate metabolism,39,0.19278066571562522,0.6499507254388919,0.9811320754716981,0.9979035639412998,0.7679576299238663,744,"tags=23%, list=18%, signal=19%",ECB_02241/ECB_02692/ECB_01663/ECB_02518/ECB_02644/ECB_03941/ECB_03114/ECB_03113/ECB_01279
Ara-2,rna,ebr03430,Mismatch repair,24,-0.19519214172589777,-0.4949432787993399,0.9970972423802612,1,0.7695709862892526,948,"tags=38%, list=23%, signal=29%",ECB_01815/ECB_01813/ECB_02679/ECB_03522/ECB_00208/ECB_02401/ECB_01914/ECB_00824/ECB_04037
Ara-2,rna,ebr03070,Bacterial secretion system,41,-0.15884015337644838,-0.45049904472012103,1,1,0.7695709862892526,1097,"tags=17%, list=27%, signal=13%",ECB_02831/ECB_00099/ECB_02836/ECB_03180/ECB_03179/ECB_03181/ECB_00596
Ara-3,rna,ebr02040,Flagellar assembly,23,-0.9557721987948593,-2.460292585620357,1.586508148036421e-16,1.8879446961633408e-14,1.6700085768804434e-14,32,"tags=70%, list=1%, signal=69%",ECB_01066/ECB_01067/ECB_01079/ECB_01850/ECB_01077/ECB_01849/ECB_01068/ECB_01851/ECB_01076/ECB_01072/ECB_01074/ECB_01071/ECB_01073/ECB_01070/ECB_01075/ECB_01069
Ara-3,rna,ebr03010,Ribosome,55,-0.7254951061127295,-2.1467463765276595,1.2911290534439106e-8,7.682217867991268e-7,6.795416070757425e-7,963,"tags=87%, list=23%, signal=68%",ECB_03193/ECB_03161/ECB_03051/ECB_03050/ECB_03160/ECB_03172/ECB_03158/ECB_02498/ECB_03171/ECB_03148/ECB_04069/ECB_03150/ECB_00915/ECB_04067/ECB_03157/ECB_02115/ECB_03859/ECB_03091/ECB_03149/ECB_03170/ECB_03159/ECB_01686/ECB_03860/ECB_03861/ECB_03169/ECB_03147/ECB_01685/ECB_03156/ECB_03192/ECB_03862/ECB_03168/ECB_03090/ECB_03155/ECB_04070/ECB_03032/ECB_00255/ECB_03145/ECB_03154/ECB_03153/ECB_02495/ECB_03164/ECB_03167/ECB_03166/ECB_03152/ECB_00167/ECB_03165/ECB_03163/ECB_03162
Ara-3,rna,ebr00190,Oxidative phosphorylation,42,-0.6681807787414127,-1.9030508730589875,4.891484342836779e-5,0.0019402887893252556,0.0017163102957322032,1178,"tags=83%, list=29%, signal=60%",ECB_02213/ECB_03622/ECB_04024/ECB_04023/ECB_03621/ECB_04025/ECB_03619/ECB_03620/ECB_00379/ECB_03618/ECB_03617/ECB_00682/ECB_02212/ECB_00982/ECB_00684/ECB_03616/ECB_02208/ECB_00683/ECB_00981/ECB_03615/ECB_00681/ECB_02205/ECB_02210/ECB_02211/ECB_02209/ECB_00383/ECB_02201/ECB_00382/ECB_02203/ECB_02204/ECB_02207/ECB_00381/ECB_00380/ECB_02202/ECB_02206
Ara-3,rna,ebr00440,Phosphonate and phosphinate metabolism,8,-0.9226841721371262,-1.9103431916336067,1.0584457521775271e-4,0.0031488761127281433,0.0027853835583619138,327,"tags=100%, list=8%, signal=92%",ECB_03965/ECB_03967/ECB_03968/ECB_03970/ECB_03971/ECB_03972/ECB_03973
Ara-3,rna,ebr00340,Histidine metabolism,8,0.9183350899643581,2.052525567416293,1.9600574879162058e-4,0.00466493682124057,0.004126436816665697,226,"tags=88%, list=5%, signal=83%",ECB_01928/ECB_01927/ECB_01924/ECB_01925/ECB_01926/ECB_01923/ECB_01922
Ara-3,rna,ebr00220,Arginine biosynthesis,18,0.7374727654062253,2.047210227351973,3.766554460610996e-4,0.007469850309037522,0.00660756329857366,149,"tags=44%, list=4%, signal=43%",ECB_04120/ECB_03843/ECB_03844/ECB_03845/ECB_02666/ECB_03210/ECB_03038/ECB_03842
Ara-3,rna,ebr02010,ABC transporters,183,-0.4633009394018305,-1.569631158782212,4.3940295935514836e-4,0.007469850309037522,0.00660756329857366,417,"tags=25%, list=10%, signal=24%",ECB_02078/ECB_02128/ECB_02827/ECB_02828/ECB_03634/ECB_03635/ECB_03636/ECB_03637/ECB_03958/ECB_03959/ECB_03960/ECB_03975/ECB_03976/ECB_03977/ECB_02324/ECB_00776/ECB_03304/ECB_00798/ECB_00621/ECB_02127/ECB_00799/ECB_00196/ECB_03305/ECB_02077/ECB_03328/ECB_02855/ECB_03394/ECB_01221/ECB_03393/ECB_03392/ECB_02126/ECB_03391/ECB_01217/ECB_02323/ECB_03311/ECB_01220/ECB_02322/ECB_01219/ECB_01218/ECB_03325/ECB_03905/ECB_03904/ECB_03326/ECB_03303/ECB_03907/ECB_03906
Ara-3,rna,ebr00010,Glycolysis / Gluconeogenesis,48,0.5308804420294433,1.8305652749945691,0.001326779371383014,0.01973584314932233,0.017457623307671238,457,"tags=38%, list=11%, signal=34%",ECB_00708/ECB_03443/ECB_01005/ECB_02298/ECB_02624/ECB_02757/ECB_01215/ECB_03897/ECB_01436/ECB_02756/ECB_02025/ECB_01749/ECB_03255/ECB_03941/ECB_01590/ECB_01349/ECB_02317/ECB_02733
Ara-3,rna,ebr01501,beta-Lactam resistance,17,-0.73935761716062,-1.784110780596429,0.001495420221031239,0.019772778478079716,0.01749029498282151,187,"tags=41%, list=5%, signal=39%",ECB_00384/ECB_01221/ECB_01217/ECB_01220/ECB_00933/ECB_01219/ECB_01218
Ara-3,rna,ebr00240,Pyrimidine metabolism,52,0.48557340003478705,1.7147259995862516,0.003781566381372128,0.04500063993832833,0.0398059619091803,1096,"tags=52%, list=27%, signal=39%",ECB_02531/ECB_02532/ECB_00036/ECB_00037/ECB_04260/ECB_03499/ECB_04258/ECB_01010/ECB_02594/ECB_02640/ECB_02089/ECB_01012/ECB_00914/ECB_03718/ECB_01014/ECB_02625/ECB_04249/ECB_00338/ECB_02626/ECB_01972/ECB_01015/ECB_01258/ECB_01214/ECB_01498/ECB_00431/ECB_04085/ECB_02390
Ara-3,rna,ebr00250,"Alanine, aspartate and glutamate metabolism",33,0.4967353337202564,1.5363789870968718,0.010025101473749928,0.10732728787916009,0.09493789286082273,369,"tags=30%, list=9%, signal=28%",ECB_02517/ECB_03845/ECB_02518/ECB_02468/ECB_00036/ECB_03038/ECB_00037/ECB_03365/ECB_01482/ECB_00932
Ara-3,rna,ebr00660,C5-Branched dibasic acid metabolism,11,-0.7670043864295195,-1.7017797465039135,0.01082291978613379,0.10732728787916009,0.09493789286082273,204,"tags=45%, list=5%, signal=43%",ECB_03555/ECB_00075/ECB_03554/ECB_00074/ECB_00073
Ara-3,rna,ebr01053,Biosynthesis of siderophore group nonribosomal peptides,8,-0.8152914693798011,-1.6879952585717422,0.016010950642633255,0.1424101700543546,0.12597095980040215,545,"tags=88%, list=13%, signal=76%",ECB_00549/ECB_00553/ECB_00560/ECB_00561/ECB_00562/ECB_00563/ECB_00564
Ara-3,rna,ebr00760,Nicotinate and nicotinamide metabolism,23,0.5733178088263403,1.694066115428445,0.016754137653453485,0.1424101700543546,0.12597095980040215,882,"tags=48%, list=21%, signal=38%",ECB_02517/ECB_02468/ECB_00703/ECB_04260/ECB_00935/ECB_01482/ECB_02594/ECB_01709/ECB_04249/ECB_02626/ECB_02550
Ara-3,rna,ebr00290,"Valine, leucine and isoleucine biosynthesis",17,-0.6468489487080582,-1.5608822524064214,0.025110782865583457,0.19921221073362877,0.17621602010935764,354,"tags=59%, list=9%, signal=54%",ECB_03650/ECB_00076/ECB_03652/ECB_02984/ECB_03424/ECB_03555/ECB_00075/ECB_03554/ECB_00074/ECB_00073
Ara-3,rna,ebr00785,Lipoic acid metabolism,3,-0.894699178012955,-1.4292188162025488,0.03642987249544627,0.2554069671454515,0.22592389840376081,41,"tags=67%, list=1%, signal=66%",ECB_00599/ECB_04262
Ara-3,rna,ebr01230,Biosynthesis of amino acids,118,0.32082028858996564,1.354889295510157,0.03676039794590291,0.2554069671454515,0.22592389840376081,301,"tags=19%, list=7%, signal=18%",ECB_00708/ECB_04120/ECB_03843/ECB_03844/ECB_03845/ECB_02666/ECB_01928/ECB_01927/ECB_01924/ECB_01925/ECB_03210/ECB_01926/ECB_01923/ECB_03038/ECB_03842/ECB_02624/ECB_02757/ECB_01922/ECB_02356/ECB_02745/ECB_02756/ECB_02025
Ara-3,rna,ebr00780,Biotin metabolism,16,-0.6391252659619804,-1.5270557954295896,0.03863298662704309,0.2554069671454515,0.22592389840376081,1186,"tags=69%, list=29%, signal=49%",ECB_01089/ECB_01562/ECB_02854/ECB_01265/ECB_01091/ECB_00744/ECB_00743/ECB_00745/ECB_00742/ECB_00741/ECB_02248
Ara-3,rna,ebr00330,Arginine and proline metabolism,25,-0.5527920293552385,-1.4454221482864102,0.049247606019151846,0.3084455324357405,0.2728399225437776,303,"tags=24%, list=7%, signal=22%",ECB_03988/ECB_02942/ECB_01278/ECB_01277/ECB_01274/ECB_01275
Ara-3,rna,ebr02024,Quorum sensing,58,-0.46413166241514275,-1.390427048074735,0.05527638190954774,0.3288944723618091,0.290928325839725,195,"tags=34%, list=5%, signal=33%",ECB_01307/ECB_00707/ECB_02490/ECB_01238/ECB_00099/ECB_01397/ECB_03307/ECB_01862/ECB_03306/ECB_01398/ECB_02448/ECB_03151/ECB_03304/ECB_03305/ECB_01221/ECB_01217/ECB_01220/ECB_01219/ECB_01218/ECB_03303
Ara-3,rna,ebr00541,O-Antigen nucleotide sugar biosynthesis,24,-0.5484070774327149,-1.4202917139965903,0.059474412171507604,0.33702166897187646,0.2981173542431459,983,"tags=67%, list=24%, signal=51%",ECB_03667/ECB_03665/ECB_03664/ECB_03668/ECB_03666/ECB_03669/ECB_01932/ECB_01933/ECB_01941/ECB_01942/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_01954
Ara-3,rna,ebr02026,Biofilm formation - Escherichia coli,44,-0.48354902320273907,-1.386327528639374,0.06914212548015365,0.36168213969938107,0.3199311275536321,30,"tags=7%, list=1%, signal=7%",ECB_01067/ECB_01040/ECB_03269
Ara-3,rna,ebr00261,Monobactam biosynthesis,8,-0.6997662329120867,-1.4488095701071935,0.07096774193548387,0.36168213969938107,0.3199311275536321,880,"tags=75%, list=21%, signal=59%",ECB_03896/ECB_03285/ECB_02602/ECB_03826/ECB_02601/ECB_00002
Ara-3,rna,ebr00500,Starch and sucrose metabolism,36,-0.492244720519735,-1.3677127062765477,0.07294429708222812,0.36168213969938107,0.3199311275536321,288,"tags=17%, list=7%, signal=16%",ECB_04107/ECB_04108/ECB_00351/ECB_03423/ECB_03268/ECB_03269
Ara-3,rna,ebr00600,Sphingolipid metabolism,2,-0.9051742291015844,-1.331615392833804,0.08,0.37015641663704235,0.32742717084214273,301,"tags=100%, list=7%, signal=93%",ECB_03990
Ara-3,rna,ebr00270,Cysteine and methionine metabolism,31,-0.49833080668494245,-1.358020747112091,0.08636977058029689,0.37015641663704235,0.32742717084214273,1000,"tags=42%, list=24%, signal=32%",ECB_03885/ECB_00158/ECB_00119/ECB_03896/ECB_03285/ECB_02314/ECB_02642/ECB_02772/ECB_02881/ECB_03826/ECB_03708/ECB_00002/ECB_02321
Ara-3,rna,ebr04122,Sulfur relay system,19,0.5111118687192359,1.4337065498501695,0.08709677419354839,0.37015641663704235,0.32742717084214273,534,"tags=37%, list=13%, signal=32%",ECB_03319/ECB_00749/ECB_00750/ECB_00748/ECB_00751/ECB_00752/ECB_02413
Ara-3,rna,ebr02030,Bacterial chemotaxis,18,-0.5651336463807075,-1.3822996601533244,0.08771929824561403,0.37015641663704235,0.32742717084214273,945,"tags=39%, list=23%, signal=30%",ECB_01858/ECB_01854/ECB_03395/ECB_01378/ECB_03637/ECB_04232/ECB_03906
Ara-3,rna,ebr03070,Bacterial secretion system,41,-0.4734541075590338,-1.3401441625901231,0.09020618556701031,0.37015641663704235,0.32742717084214273,646,"tags=61%, list=16%, signal=52%",ECB_03175/ECB_03857/ECB_02839/ECB_03177/ECB_03729/ECB_00355/ECB_03589/ECB_03730/ECB_03184/ECB_03467/ECB_00099/ECB_00356/ECB_02838/ECB_00357/ECB_00530/ECB_02829/ECB_02831/ECB_02832/ECB_02833/ECB_02834/ECB_02835/ECB_02836/ECB_03176/ECB_03151/ECB_00596
Ara-3,rna,ebr00523,Polyketide sugar unit biosynthesis,6,-0.7363304981773997,-1.4068906342433118,0.09644670050761421,0.3733699382292382,0.33026973748716343,1092,"tags=100%, list=26%, signal=74%",ECB_03666/ECB_01944/ECB_01945/ECB_01946/ECB_01947
Ara-3,rna,ebr00310,Lysine degradation,16,0.5475316905104484,1.4718911091668336,0.0972644376899696,0.3733699382292382,0.33026973748716343,217,"tags=31%, list=5%, signal=30%",ECB_02517/ECB_02518/ECB_02516/ECB_02515/ECB_03737
Ara-3,rna,ebr03020,RNA polymerase,4,-0.7680948088179348,-1.3234716081139763,0.11607142857142858,0.431640625,0.38181390977443613,916,"tags=75%, list=22%, signal=58%",ECB_03863/ECB_03864/ECB_03146
Ara-3,rna,ebr00061,Fatty acid biosynthesis,14,-0.5733565172962266,-1.3377445586363246,0.1248097412480974,0.45007149116738154,0.39811719696362813,1480,"tags=71%, list=36%, signal=46%",ECB_01088/ECB_00183/ECB_00178/ECB_01775/ECB_01089/ECB_03114/ECB_01265/ECB_00958/ECB_01091/ECB_02248
Ara-3,rna,ebr00051,Fructose and mannose metabolism,44,0.3788843504953521,1.2765406757311208,0.13122171945701358,0.45927601809954754,0.4062591933653672,806,"tags=34%, list=20%, signal=28%",ECB_01789/ECB_01787/ECB_01788/ECB_03957/ECB_02218/ECB_02756/ECB_02025/ECB_03455/ECB_02762/ECB_01959/ECB_03788/ECB_03789/ECB_01955/ECB_03810/ECB_03804
Ara-3,rna,ebr00020,Citrate cycle (TCA cycle),29,-0.4821358924756512,-1.3017011925867323,0.13557046979865772,0.46093959731543627,0.40773073623656464,1429,"tags=76%, list=35%, signal=50%",ECB_01581/ECB_00114/ECB_00115/ECB_00113/ECB_04026/ECB_04024/ECB_04023/ECB_02137/ECB_04025/ECB_00688/ECB_00686/ECB_00685/ECB_00687/ECB_00117/ECB_01253/ECB_00682/ECB_00680/ECB_00684/ECB_01644/ECB_00683/ECB_00681/ECB_03993
Ara-3,rna,ebr00520,Amino sugar and nucleotide sugar metabolism,45,0.3606188394606863,1.2303941893086292,0.15283842794759825,0.48517420311341736,0.4291678046116031,544,"tags=33%, list=13%, signal=29%",ECB_01789/ECB_01787/ECB_01788/ECB_03282/ECB_02298/ECB_00712/ECB_03897/ECB_00711/ECB_03082/ECB_03614/ECB_01590/ECB_00710/ECB_02317/ECB_01959/ECB_03083
Ara-3,rna,ebr00562,Inositol phosphate metabolism,3,0.796737165230363,1.3681824142346106,0.1545253863134658,0.48517420311341736,0.4291678046116031,806,"tags=67%, list=20%, signal=54%",ECB_02425/ECB_03804
Ara-3,rna,ebr00620,Pyruvate metabolism,56,0.3332389232227928,1.2053763147396772,0.15492957746478872,0.48517420311341736,0.4291678046116031,515,"tags=25%, list=12%, signal=22%",ECB_03886/ECB_03443/ECB_00876/ECB_01215/ECB_01352/ECB_02346/ECB_03255/ECB_03941/ECB_03463/ECB_00907/ECB_01349/ECB_02760/ECB_01621/ECB_02063
Ara-3,rna,ebr00525,Acarbose and validamycin biosynthesis,4,-0.7359727957250425,-1.268123528897905,0.1625,0.48695405558706745,0.4307421986617138,1092,"tags=100%, list=26%, signal=74%",ECB_03666/ECB_01945/ECB_01947
Ara-3,rna,ebr00910,Nitrogen metabolism,25,-0.48270740620262964,-1.2621672148221144,0.16415868673050615,0.48695405558706745,0.4307421986617138,912,"tags=40%, list=22%, signal=31%",ECB_03942/ECB_01205/ECB_01730/ECB_03077/ECB_02707/ECB_03078/ECB_01202/ECB_01201/ECB_02133/ECB_02130
Ara-3,rna,ebr00460,Cyanoamino acid metabolism,7,-0.6409650013577568,-1.2824604219380282,0.16777408637873753,0.48695405558706745,0.4307421986617138,1031,"tags=57%, list=25%, signal=43%",ECB_00795/ECB_02787/ECB_03628/ECB_03296
Ara-3,rna,ebr00680,Methane metabolism,32,0.41363573196560094,1.28417120813273,0.1746031746031746,0.4947089947089947,0.43760194136133984,333,"tags=16%, list=8%, signal=14%",ECB_00708/ECB_02624/ECB_02756/ECB_02025/ECB_03941
Ara-3,rna,ebr03060,Protein export,18,-0.5100536853751951,-1.2475757556985403,0.195906432748538,0.5421596627226982,0.47957511076753495,1484,"tags=72%, list=36%, signal=46%",ECB_03857/ECB_03729/ECB_00355/ECB_03589/ECB_03730/ECB_03467/ECB_00099/ECB_00356/ECB_00031/ECB_02462/ECB_00357/ECB_03151/ECB_00596
Ara-3,rna,ebr00281,Geraniol degradation,5,0.6511679443470628,1.2908260334701387,0.20657276995305165,0.5586854460093897,0.49419322955275524,1095,"tags=80%, list=27%, signal=59%",ECB_03737/ECB_02265/ECB_04135/ECB_02266
Ara-3,rna,ebr00633,Nitrotoluene degradation,6,-0.6448764601787379,-1.2321513971174165,0.2131979695431472,0.5619444444444444,0.49707602339181295,838,"tags=67%, list=20%, signal=53%",ECB_00976/ECB_00856/ECB_00539/ECB_01620
Ara-3,rna,ebr00040,Pentose and glucuronate interconversions,32,-0.44233151895427636,-1.2108501311160704,0.21733333333333332,0.5619444444444444,0.49707602339181295,459,"tags=28%, list=11%, signal=25%",ECB_01948/ECB_02690/ECB_02691/ECB_03433/ECB_03434/ECB_03435/ECB_04191/ECB_04192/ECB_03432
Ara-3,rna,ebr00030,Pentose phosphate pathway,32,0.39311554852060937,1.2204643599829392,0.2222222222222222,0.5619444444444444,0.49707602339181295,301,"tags=25%, list=7%, signal=23%",ECB_04259/ECB_04134/ECB_03897/ECB_02356/ECB_02745/ECB_02756/ECB_04257/ECB_02025
Ara-3,rna,ebr00643,Styrene degradation,2,-0.8035931051226026,-1.182177876869581,0.22666666666666666,0.5619444444444444,0.49707602339181295,812,"tags=100%, list=20%, signal=80%",ECB_01357
Ara-3,rna,ebr00540,Lipopolysaccharide biosynthesis,37,-0.41968626186408725,-1.1723324679991747,0.24635761589403973,0.5678624526401612,0.5023108824769228,1288,"tags=46%, list=31%, signal=32%",ECB_03481/ECB_02183/ECB_01050/ECB_00919/ECB_03480/ECB_00097/ECB_03486/ECB_02814/ECB_00179/ECB_03487/ECB_03482/ECB_00177/ECB_03479/ECB_02817/ECB_03985/ECB_03840/ECB_02288
Ara-3,rna,ebr00903,Limonene and pinene degradation,2,0.779800922554018,1.194505609022572,0.259958071278826,0.5678624526401612,0.5023108824769228,909,"tags=100%, list=22%, signal=78%",ECB_03737/ECB_02265
Ara-3,rna,ebr00930,Caprolactam degradation,2,0.779800922554018,1.194505609022572,0.259958071278826,0.5678624526401612,0.5023108824769228,909,"tags=100%, list=22%, signal=78%",ECB_03737/ECB_02265
Ara-3,rna,ebr00740,Riboflavin metabolism,13,0.4415385977647317,1.1295002870255808,0.26453488372093026,0.5678624526401612,0.5023108824769228,29,"tags=8%, list=1%, signal=8%",ECB_00941
Ara-3,rna,ebr00280,"Valine, leucine and isoleucine degradation",10,0.482038640669268,1.1501701966672038,0.2661290322580645,0.5678624526401612,0.5023108824769228,1095,"tags=70%, list=27%, signal=52%",ECB_02518/ECB_03737/ECB_02748/ECB_03648/ECB_02265/ECB_02151/ECB_02266
Ara-3,rna,ebr00361,Chlorocyclohexane and chlorobenzene degradation,2,0.7735914823536891,1.1849939363204032,0.27044025157232704,0.5678624526401612,0.5023108824769228,624,"tags=50%, list=15%, signal=42%",ECB_02875
Ara-3,rna,ebr00364,Fluorobenzoate degradation,2,0.7735914823536891,1.1849939363204032,0.27044025157232704,0.5678624526401612,0.5023108824769228,624,"tags=50%, list=15%, signal=42%",ECB_02875
Ara-3,rna,ebr00623,Toluene degradation,2,0.7735914823536891,1.1849939363204032,0.27044025157232704,0.5678624526401612,0.5023108824769228,624,"tags=50%, list=15%, signal=42%",ECB_02875
Ara-3,rna,ebr00450,Selenocompound metabolism,17,-0.4781644286050706,-1.1538371853775173,0.276218611521418,0.5678624526401612,0.5023108824769228,630,"tags=41%, list=15%, signal=35%",ECB_02602/ECB_02881/ECB_02711/ECB_02713/ECB_02714/ECB_02601/ECB_03708
Ara-3,rna,ebr01220,Degradation of aromatic compounds,23,-0.45110275498582836,-1.161202182741831,0.2767732962447844,0.5678624526401612,0.5023108824769228,247,"tags=30%, list=6%, signal=29%",ECB_04221/ECB_04222/ECB_04227/ECB_04228/ECB_04229/ECB_04230/ECB_00304
Ara-3,rna,ebr00071,Fatty acid degradation,14,0.44080540978946825,1.1450737197023422,0.28695652173913044,0.5683760683760684,0.5027652086475616,230,"tags=29%, list=6%, signal=27%",ECB_00216/ECB_01215/ECB_03737/ECB_01436
Ara-3,rna,ebr01200,Carbon metabolism,111,0.25841476659546037,1.0629070787969626,0.2916666666666667,0.5683760683760684,0.5027652086475616,333,"tags=14%, list=8%, signal=14%",ECB_03886/ECB_00708/ECB_03887/ECB_04134/ECB_03767/ECB_02298/ECB_02624/ECB_02757/ECB_03897/ECB_03737/ECB_02356/ECB_02745/ECB_02756/ECB_02025/ECB_03255/ECB_03941
Ara-3,rna,ebr00920,Sulfur metabolism,31,0.3604402557631664,1.1067001177270368,0.2950191570881226,0.5683760683760684,0.5027652086475616,158,"tags=19%, list=4%, signal=19%",ECB_00939/ECB_00940/ECB_00941/ECB_00938/ECB_03802/ECB_00937
Ara-3,rna,ebr00625,Chloroalkane and chloroalkene degradation,4,0.6378316889538299,1.1987146853104593,0.3009049773755656,0.5683760683760684,0.5027652086475616,230,"tags=50%, list=6%, signal=47%",ECB_01215/ECB_01436
Ara-3,rna,ebr00626,Naphthalene degradation,4,0.6378316889538299,1.1987146853104593,0.3009049773755656,0.5683760683760684,0.5027652086475616,230,"tags=50%, list=6%, signal=47%",ECB_01215/ECB_01436
Ara-3,rna,ebr01210,2-Oxocarboxylic acid metabolism,27,0.3603434700423484,1.0947502907598181,0.3272058823529412,0.6083984375,0.5381675696594428,149,"tags=19%, list=4%, signal=18%",ECB_03843/ECB_03844/ECB_02666/ECB_03210/ECB_03842
Ara-3,rna,ebr00750,Vitamin B6 metabolism,10,0.44399347582198123,1.059392381274883,0.3575268817204301,0.6455143636655433,0.5709989948390476,438,"tags=50%, list=11%, signal=45%",ECB_02458/ECB_01608/ECB_01361/ECB_02758/ECB_01606
Ara-3,rna,ebr00511,Other glycan degradation,3,0.6628114917197405,1.1382009858437554,0.3620309050772627,0.6455143636655433,0.5709989948390476,1186,"tags=67%, list=29%, signal=48%",ECB_02946/ECB_02945
Ara-3,rna,ebr02020,Two-component system,162,-0.3118786320632056,-1.0486300114612523,0.3634408602150538,0.6455143636655433,0.5709989948390476,992,"tags=29%, list=24%, signal=23%",ECB_02120/ECB_00656/ECB_03665/ECB_02361/ECB_03550/ECB_01858/ECB_04274/ECB_01205/ECB_03664/ECB_01854/ECB_00976/ECB_00622/ECB_00982/ECB_01862/ECB_01446/ECB_00981/ECB_01204/ECB_00518/ECB_00531/ECB_00532/ECB_00533/ECB_00534/ECB_00535/ECB_00536/ECB_00550/ECB_00589/ECB_00654/ECB_01378/ECB_01979/ECB_01980/ECB_01981/ECB_01982/ECB_01983/ECB_01984/ECB_02448/ECB_02692/ECB_03983/ECB_03984/ECB_03994/ECB_03995/ECB_04232/ECB_00621/ECB_01202/ECB_00160/ECB_03879/ECB_00933/ECB_01067
Ara-3,rna,ebr00590,Arachidonic acid metabolism,2,0.7183782471473659,1.1004178384488763,0.38784067085953877,0.6757352317993051,0.5977312974783768,1162,"tags=100%, list=28%, signal=72%",ECB_01679/ECB_03700
Ara-3,rna,ebr00350,Tyrosine metabolism,18,-0.4329866862404933,-1.0590722266745929,0.391812865497076,0.6757352317993051,0.5977312974783768,247,"tags=44%, list=6%, signal=42%",ECB_04221/ECB_04222/ECB_04225/ECB_04226/ECB_04227/ECB_04228/ECB_04229/ECB_04230
Ara-3,rna,ebr00650,Butanoate metabolism,37,0.31398946183995596,1.021509979801747,0.4251012145748988,0.7128927410617552,0.6305995055831537,412,"tags=24%, list=10%, signal=22%",ECB_02517/ECB_02518/ECB_03767/ECB_03365/ECB_01215/ECB_03737/ECB_01482/ECB_00907/ECB_01349
Ara-3,rna,ebr00401,Novobiocin biosynthesis,4,0.5529517611607266,1.039194834390902,0.4253393665158371,0.7128927410617552,0.6305995055831537,369,"tags=50%, list=9%, signal=46%",ECB_01923/ECB_00932
Ara-3,rna,ebr00260,"Glycine, serine and threonine metabolism",37,-0.3643379975053525,-1.017725149982748,0.43973509933774835,0.726784400294334,0.6428875721312112,970,"tags=32%, list=24%, signal=25%",ECB_03650/ECB_03896/ECB_03285/ECB_00268/ECB_00267/ECB_02642/ECB_01358/ECB_02984/ECB_03826/ECB_00002/ECB_00004/ECB_00003
Ara-3,rna,ebr00521,Streptomycin biosynthesis,9,-0.4870556010409459,-1.0320173103377615,0.464,0.7563835616438357,0.6690699351117521,744,"tags=67%, list=18%, signal=55%",ECB_03667/ECB_03666/ECB_01944/ECB_01945/ECB_01946/ECB_01947
